"id","created","salarymx","salaryusd","extramx","extrausd","variation","english_num","english_label","age","experience","seniority","country","city","profile","edutype","orgtype","emptype","remote","gender","education","act_dba","act_req","act_arq","act_bi","act_cap","act_datascience","act_spi","act_cons","act_prog","act_mobile","act_front","act_devrel","act_dir","act_doc","act_techwrite","act_infra","act_erp","act_dataeng","act_techsales","act_pm","act_iot","act_infosec","act_soporte","act_test","act_uxd","act_ventas","lang_bash","lang_csharp","lang_clang","lang_cobol","lang_delphi","lang_elixir","lang_go","lang_groovy","lang_java","lang_js","lang_kotlin","lang_perl","lang_php","lang_plsql","lang_python","lang_ruby","lang_rust","lang_scala","lang_swift","lang_vbnet","mobile_phonegap","mobile_flutter","mobile_ionic","mobile_java_android","mobile_java_kotlin","mobile_objc","mobile_reactnative","mobile_swift","mobile_xamarin","front_angular","front_django","front_laravel","front_nextjs","front_react","front_ror","front_semanticui","front_springboot","front_svelte","front_vue","front_xamarin","db_dynamo","db_cosmos","db_cassandra","db_elastic","db_firebasert","db_firestore","db_DB2","db_sqlserver","db_mongoDB","db_mysql","db_neo4j","db_oracle","db_pgsql","db_redis","db_sap","db_snowflake","dsc_alteryx","dsc_sagemaker","dsc_azureml","dsc_dataiku","dsc_datarobot","dsc_domino","dsc_h2o","dsc_spss","dsc_watson","dsc_julia","dsc_keras","dsc_knime","dsc_matlab","dsc_pytorch","dsc_rlang","dsc_rapidminer","dsc_sas","dsc_scikit","dsc_tf","dataeng_athena","dataeng_airflow","dataeng_beam","dataeng_spark","dataeng_databand","dataeng_dbt","dataeng_fivetran","dataeng_greatexp","dataeng_hadoop","dataeng_keboola","infra_ansible","infra_chef","infra_consul","infra_datadog","infra_docker","infra_dynatrace","infra_istio","infra_jenkins","infra_k8s","infra_newrelic","infra_oshift","infra_ostack","infra_puppet","infra_spinnaker","infra_terraform","infra_vmware","cert_agile","cert_android","cert_awsdev","cert_awsarch","cert_ba","cert_cisco","cert_cobit","cert_entarch","cert_cgeit","cert_gcloudarch","cert_gdata","cert_gweb","cert_itilint","cert_itilpra","cert_java","cert_linux","cert_msass","cert_msexp","cert_oracle","cert_pmp","cert_sap","cert_scrum","cert_infosec","cert_sixsigma","cert_testing2","cert_testing1","ben_equity","ben_car","ben_family","ben_edu","ben_bonus","ben_housing","ben_parking","ben_gas","ben_gym","ben_flexhours","ben_homeoffice","ben_loan","ben_healthmajor","ben_healthminor","ben_lifeins","ben_cafeteria","ben_cellphone","ben_vouchers","covid_remoto","covid_salario","covid_carga","covid_apoyo","vacaciones","aguinaldo"
5461,"2022-01-14 04:10:39.519463000",66000,0,300000,0,8,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),33,10,10,México,Guadalajara,godin,escuela,isv,nomina,Y,hombre,maestria,,,Y,,,,,,Y,,,,,,,,,,,,,,,Y,,,Y,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,Y,Y,Y,,,Y,remote,,,"['computadora', 'muebles']",18,30
5462,"2022-01-14 04:18:45.767233000",30000,0,0,0,30,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),46,15,0,México,Monterrey,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,,,Y,remote,,,"['computadora', 'internet']",6,15
5463,"2022-01-14 04:42:29.003345000",41000,0,15000,0,30,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),30,5,1,México,Guadalajara,godin,escuela,corp,nomina,N,mujer,universidad,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,Y,Y,Y,,,,remote,,,computadora,15,15
5464,"2022-01-14 04:43:19.433249000",48000,0,36000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),21,4,1,México,Colima,godin,online,itservices,nomina,Y,hombre,prepa,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,Y,remote,,,internet,5,30
5465,"2022-01-14 05:00:34.062677000",44000,0,600000,0,30,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),23,4,1,México,Uruapan Michoacan,godin,autodidacta,itservices,nomina,Y,hombre,universidad,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,Y,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,Y,Y,Y,,,Y,remote,,,"['computadora', 'internet']",12,30
5466,"2022-01-14 05:01:44.273432000",40000,0,40000,0,3,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),45,20,4,México,Valle de México,godin,autodidacta,corp,nomina,N,hombre,pasante,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,remote,,,computadora,7,30
5467,"2022-01-14 05:04:04.739541000",70000,0,50000,0,26,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),38,15,15,México,Mérida,godin,online,itservices,nomina,Y,hombre,universidad,,Y,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,Y,Y,Y,,Y,,,Y,remote,,,"['computadora', 'muebles']",20,25
5468,"2022-01-14 05:10:34.427936000",60000,0,30000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),35,12,3,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,universidad,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,,,Y,remote,,,"['computadora', 'internet']",12,20
5469,"2022-01-14 05:12:38.825196000",68400,0,1000000,0,15,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),35,13,2,México,Guadalajara,godin,escuela,itservices,nomina,Y,mujer,maestria,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,remote,,,"['computadora', 'muebles', 'internet']",12,30
5470,"2022-01-14 05:19:54.959184000",50000,0,60000,0,25,1,Elemental: Sé lo básico para sobrevivir (ILR 1),31,6,1,México,Valle de México,godin,trabajo,startup,nomina,Y,hombre,universidad,,Y,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,,,Y,remote,,,computadora,12,30
5471,"2022-01-14 05:21:39.678083000",84000,0,150000,0,5,5,Nativo o bilingue (ILR 5),32,2,2,México,Aguascalientes,godin,autodidacta,startup,nomina,Y,hombre,maestria,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,Y,,Y,,,,,,remote,,,computadora,10,15
5472,"2022-01-14 05:23:30.697813000",28000,0,20000,0,5,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),44,18,14,México,Mérida,godin,trabajo,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,Y,,,,,Y,remote,,,internet,25,20
5473,"2022-01-14 05:25:43.679999000",80000,0,35000,0,34,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),39,14,1,México,Mérida,godin,escuela,startup,nomina,Y,hombre,universidad,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,remote,,,"['computadora', 'internet']",13,15
5474,"2022-01-14 05:27:21.860776000",0,4100,0,53000,12,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),33,5,1,Estados Unidos,Valle de México,godin,online,itservices,nomina,Y,hombre,maestria,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,Y,Y,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,Y,Y,Y,,,Y,remote,,,computadora,7,30
5475,"2022-01-14 05:32:27.625931000",80000,0,250000,0,30,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),34,13,3,México,Valle de México,godin,escuela,itservices,nomina,N,hombre,maestria,,Y,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,Y,,Y,,Y,,,Y,remote,,,,12,15
5476,"2022-01-14 05:37:47.382393000",28000,0,312500,0,20,1,Elemental: Sé lo básico para sobrevivir (ILR 1),24,3,1,México,Valle de México,godin,online,itservices,hibrido,N,hombre,prepa,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,remote,,,,12,15
5477,"2022-01-14 05:47:35.133556000",105000,0,200000,0,50,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),42,20,1,México,Aguascalientes,godin,escuela,itservices,nomina,Y,hombre,pasante,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,Y,remote,,,"['computadora', 'internet']",10,30
5478,"2022-01-14 05:54:59.140246000",45000,0,20000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),33,10,3,México,Valle de México,godin,escuela,itservices,hibrido,N,hombre,universidad,Y,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,onsite,,,,6,15
5479,"2022-01-14 06:21:08.631133000",15000,0,187500,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),27,4,1,México,Mérida,godin,escuela,corp,nomina,N,mujer,universidad,,,,Y,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y,,,,,,,,Y,,Y,,,,,,Y,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,onsite,,,computadora,6,15
5480,"2022-01-14 06:24:21.884023000",61000,0,30000,0,30,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),24,4,1,México,Mérida,godin,escuela,itservices,nomina,Y,hombre,universidad,Y,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,Y,Y,remote,,,"['computadora', 'muebles', 'internet']",10,30
5481,"2022-01-14 06:28:14.816821000",40000,0,30000,0,10,1,Elemental: Sé lo básico para sobrevivir (ILR 1),39,8,3,México,Valle de Toluca,godin,escuela,isv,nomina,N,hombre,universidad,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,Y,Y,Y,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,remote,,,computadora,14,15
5482,"2022-01-14 06:31:31.544123000",0,10000,0,60000,4,5,Nativo o bilingue (ILR 5),33,11,11,Estados Unidos,Guadalajara,independiente,online,isv,hibrido,Y,nb,universidad,,,,Y,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,Y,,,,,,,Y,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,Y,Y,Y,Y,Y,Y,Y,,,Y,remote,,,computadora,16,30
5483,"2022-01-14 06:36:22.860815000",18000,0,250000,0,20,0,Ninguno (ILR 0),29,5,1,México,Monterrey,godin,escuela,itservices,nomina,N,hombre,pasante,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,Y,semipresencial,,,"['computadora', 'muebles']",6,15
5484,"2022-01-14 06:49:35.253545000",20000,0,5000,0,10,1,Elemental: Sé lo básico para sobrevivir (ILR 1),26,4,1,México,Tepakán,godin,online,itservices,nomina,N,mujer,maestria,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,remote,,,computadora,6,15
5485,"2022-01-14 06:54:29.741681000",13500,0,6500,0,5,1,Elemental: Sé lo básico para sobrevivir (ILR 1),25,3,3,México,Tlaxcala,godin,trabajo,itservices,nomina,N,mujer,universidad,,Y,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,semipresencial,,,computadora,10,15
5486,"2022-01-14 07:02:19.128318000",100000,0,1500000,0,0,5,Nativo o bilingue (ILR 5),42,21,4,México,Veracruz,directivo,online,itservices,emprendedor,N,hombre,pasante,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,Y,,,Y,,,,,,,,remote,,,"['computadora', 'muebles', 'internet']",0,0
5487,"2022-01-14 07:04:44.081997000",36000,0,0,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),35,12,3,México,Guadalajara,godin,escuela,isv,nomina,N,hombre,universidad,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,Y,,,,,,Y,,Y,,Y,,,,remote,,,"['computadora', 'internet']",12,30
5488,"2022-01-14 07:13:50.465956000",52000,0,80000,0,4,1,Elemental: Sé lo básico para sobrevivir (ILR 1),36,16,8,México,Valle de México,godin,escuela,corp,nomina,N,hombre,maestria,,Y,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,,,Y,remote,,,"['computadora', 'internet']",16,30
5489,"2022-01-14 08:08:22.975786000",60000,0,80000,0,12,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),29,5,1,México,Aguascalientes,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y,,Y,,,,remote,,,computadora,15,30
5490,"2022-01-14 08:26:27.048257000",105000,0,250000,0,25,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),34,11,1,México,Guadalajara,godin,escuela,isv,nomina,Y,hombre,maestria,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,Y,,,,,,,Y,,,,Y,,Y,Y,,,,,Y,Y,,Y,Y,Y,,,Y,remote,,,"['computadora', 'internet']",15,30
5491,"2022-01-14 09:11:14.293485000",176000,0,0,0,0,5,Nativo o bilingue (ILR 5),32,10,1,México,Guadalajara,godin,escuela,startup,nomina,Y,hombre,maestria,,,Y,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,Y,,,,,,,,remote,,,muebles,21,0
5492,"2022-01-14 09:47:05.375967000",33000,0,1000,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),27,5,0,México,Monterrey,godin,escuela,itservices,nomina,N,hombre,pasante,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,remote,,,computadora,0,15
5493,"2022-01-14 12:25:30.033918000",55388,0,90000,0,3,1,Elemental: Sé lo básico para sobrevivir (ILR 1),33,9,7,México,Guanajuato,godin,autodidacta,gobierno,nomina,N,mujer,universidad,,Y,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,Y,Y,,Y,,,,onsite,,,,10,45
5494,"2022-01-14 12:41:21.979123000",83000,0,60000,0,15,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),39,15,4,México,Valle de México,godin,online,itservices,nomina,Y,hombre,maestria,,,,Y,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,Y,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,Y,Y,Y,,,Y,remote,,,,15,40
5495,"2022-01-14 13:16:31.734121000",7300,0,50000,0,2,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),28,2,3,México,Valle de México,godin,escuela,isv,nomina,N,mujer,universidad,Y,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,Y,Y,Y,Y,Y,,,Y,semipresencial,,,"['computadora', 'muebles', 'internet']",6,15
5496,"2022-01-14 13:42:25.829301000",65000,0,25000,0,30,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),34,10,4,México,Chihuahua,godin,escuela,corp,nomina,Y,hombre,universidad,,,,,,,Y,,Y,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,Y,Y,,Y,,,,,Y,remote,,,computadora,10,15
5497,"2022-01-14 13:44:07.072715000",40000,0,45000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),49,26,21,México,Cuernavaca,directivo,escuela,itservices,hibrido,N,mujer,universidad,,Y,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,Y,remote,,,,10,30
5498,"2022-01-14 14:06:42.943037000",100000,0,1200000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),38,6,1,México,Guadalajara,godin,autodidacta,itservices,nomina,Y,hombre,pasante,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,remote,,,computadora,10,15
5499,"2022-01-14 14:13:17.395397000",40000,0,100000,0,50,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),25,3,1,México,León,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,,,Y,remote,,,"['computadora', 'muebles', 'internet']",12,30
5500,"2022-01-14 14:17:50.713211000",50000,0,30000,0,2,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),30,8,5,México,Mérida,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,,,,,Y,Y,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,remote,,,,15,10
